project,required,dep
anyio,False,sphinx-rtd-theme
anyio,False,sphinx-autodoc-typehints
anyio,False,coverage[toml]
anyio,False,hypothesis
anyio,False,pytest
anyio,False,pytest-mock
anyio,False,trustme
anyio,False,uvloop
anyio,False,mock
anyio,False,trio
django-elasticsearch-dsl,True,elasticsearch-dsl
django-elasticsearch-dsl,True,six
wmi,True,pywin32
wmi,False,pytest
wmi,False,wheel
wmi,False,twine
wmi,False,sphinx
alchemy-mock,True,six
alchemy-mock,True,sqlalchemy
alchemy-mock,True,setuptools
future-fstrings,True,tokenize-rt
future-fstrings,False,tokenize-rt
aws-cdk-aws-apigateway,True,aws-cdk.aws-certificatemanager
aws-cdk-aws-apigateway,True,aws-cdk.aws-cloudwatch
aws-cdk-aws-apigateway,True,aws-cdk.aws-cognito
aws-cdk-aws-apigateway,True,aws-cdk.aws-ec2
aws-cdk-aws-apigateway,True,aws-cdk.aws-elasticloadbalancingv2
aws-cdk-aws-apigateway,True,aws-cdk.aws-iam
aws-cdk-aws-apigateway,True,aws-cdk.aws-lambda
aws-cdk-aws-apigateway,True,aws-cdk.aws-logs
aws-cdk-aws-apigateway,True,aws-cdk.aws-s3-assets
aws-cdk-aws-apigateway,True,aws-cdk.aws-s3
aws-cdk-aws-apigateway,True,aws-cdk.core
aws-cdk-aws-apigateway,True,aws-cdk.cx-api
aws-cdk-aws-apigateway,True,constructs
aws-cdk-aws-apigateway,True,jsii
aws-cdk-aws-apigateway,True,publication
oslo-messaging,True,PyYAML
oslo-messaging,True,WebOb
oslo-messaging,True,amqp
oslo-messaging,True,cachetools
oslo-messaging,True,debtcollector
oslo-messaging,True,futurist
oslo-messaging,True,kombu
oslo-messaging,True,oslo.config
oslo-messaging,True,oslo.log
oslo-messaging,True,oslo.middleware
oslo-messaging,True,oslo.serialization
oslo-messaging,True,oslo.service
oslo-messaging,True,oslo.utils
oslo-messaging,True,pbr
oslo-messaging,True,stevedore
oslo-messaging,False,pyngus
oslo-messaging,False,confluent-kafka
oslo-messaging,False,bandit
oslo-messaging,False,coverage
oslo-messaging,False,eventlet
oslo-messaging,False,fixtures
oslo-messaging,False,greenlet
oslo-messaging,False,hacking
oslo-messaging,False,oslotest
oslo-messaging,False,pifpaf
oslo-messaging,False,pre-commit
oslo-messaging,False,stestr
oslo-messaging,False,testscenarios
oslo-messaging,False,testtools
django-bootstrap4,True,Django
django-bootstrap4,True,beautifulsoup4
django-bootstrap4,True,importlib-metadata
oslo-policy,True,PyYAML
oslo-policy,True,oslo.config
oslo-policy,True,oslo.context
oslo-policy,True,oslo.i18n
oslo-policy,True,oslo.serialization
oslo-policy,True,oslo.utils
oslo-policy,True,requests
oslo-policy,True,stevedore
tavern,True,PyYAML
tavern,True,pykwalify
tavern,True,requests
tavern,True,pyjwt
tavern,True,paho-mqtt
tavern,True,jmespath
tavern,True,pytest
tavern,True,python-box
tavern,True,stevedore
tavern,False,pytest-cov
tavern,False,colorlog
tavern,False,faker
tavern,False,flake8
tavern,False,pygments
tavern,False,pylint
tavern,False,black
tavern,False,mypy
tavern,False,mypy-extensions
tavern,False,isort
tavern,False,allure-pytest
bindep,True,Parsley
bindep,True,distro
bindep,True,pbr
pytest-bdd,True,glob2
pytest-bdd,True,Mako
pytest-bdd,True,parse
pytest-bdd,True,parse-type
pytest-bdd,True,py
pytest-bdd,True,pytest
pytest-bdd,True,six
coremltools,True,numpy
coremltools,True,protobuf
coremltools,True,six
coremltools,True,attr
coremltools,True,attrs
coremltools,True,sympy
coremltools,True,scipy
coremltools,True,tqdm
coremltools,True,packaging
coremltools,True,enum34
coremltools,True,typing
hashin,True,packaging
hashin,True,pip-api
hashin,True,futures
hashin,False,tox
hashin,False,twine
sparqlwrapper,True,rdflib
sparqlwrapper,False,keepalive
ipfshttpclient,True,multiaddr
ipfshttpclient,True,requests
django-heroku,True,dj-database-url
django-heroku,True,whitenoise
django-heroku,True,psycopg2
django-heroku,True,django
extract-msg,True,imapclient
extract-msg,True,olefile
extract-msg,True,tzlocal
extract-msg,True,compressed-rtf
extract-msg,True,ebcdic
dynamodb-json,True,simplejson
dynamodb-json,True,boto3
dynamodb-json,True,six
tf-nightly,True,numpy
tf-nightly,True,absl-py
tf-nightly,True,astunparse
tf-nightly,True,flatbuffers
tf-nightly,True,google-pasta
tf-nightly,True,h5py
tf-nightly,True,keras-preprocessing
tf-nightly,True,opt-einsum
tf-nightly,True,protobuf
tf-nightly,True,six
tf-nightly,True,termcolor
tf-nightly,True,typing-extensions
tf-nightly,True,wheel
tf-nightly,True,wrapt
tf-nightly,True,gast
tf-nightly,True,tb-nightly
tf-nightly,True,tf-estimator-nightly
tf-nightly,True,keras-nightly
tf-nightly,True,grpcio
hacking,True,flake8
hacking,False,flake8-docstrings
hacking,False,coverage
hacking,False,ddt
hacking,False,eventlet
hacking,False,fixtures
hacking,False,python-subunit
hacking,False,stestr
hacking,False,testscenarios
hacking,False,testtools
vtk,False,numpy
comet-ml,True,websocket-client
comet-ml,True,requests
comet-ml,True,requests-toolbelt
comet-ml,True,six
comet-ml,True,wurlitzer
comet-ml,True,nvidia-ml-py3
comet-ml,True,jsonschema
comet-ml,True,wrapt
comet-ml,True,comet-git-pure
comet-ml,True,everett
comet-ml,True,typing
comet-ml,True,dulwich
comet-ml,True,everett[ini]
comet-ml,False,psutil
imagecodecs,True,numpy
imagecodecs,False,matplotlib
imagecodecs,False,tifffile
imagecodecs,False,numcodecs
oslo-service,True,Paste
oslo-service,True,PasteDeploy
oslo-service,True,Routes
oslo-service,True,WebOb
oslo-service,True,Yappi
oslo-service,True,debtcollector
oslo-service,True,eventlet
oslo-service,True,fixtures
oslo-service,True,greenlet
oslo-service,True,oslo.concurrency
oslo-service,True,oslo.config
oslo-service,True,oslo.i18n
oslo-service,True,oslo.log
oslo-service,True,oslo.utils
cpplint,False,flake8
cpplint,False,flake8-polyfill
cpplint,False,pylint
cpplint,False,tox
cpplint,False,tox-pyenv
cpplint,False,importlib-metadata
cpplint,False,pytest
cpplint,False,pytest-cov
cpplint,False,pyparsing
cpplint,False,zipp
cpplint,False,configparser
cpplint,False,testfixtures
django-watchman,True,django
pybtex-docutils,True,docutils
pybtex-docutils,True,pybtex
multiaddr,True,varint
multiaddr,True,six
multiaddr,True,base58
multiaddr,True,netaddr
opencensus-ext-zipkin,True,opencensus
simple-settings,False,SQLAlchemy
simple-settings,False,redis
simple-settings,False,pymemcache
simple-settings,False,consulate
simple-settings,False,jsonpickle
simple-settings,False,boto3
simple-settings,False,toml
simple-settings,False,PyYAML
simple-settings,False,six
dependency-injector,True,six
dependency-injector,False,aiohttp
dependency-injector,False,flask
dependency-injector,False,pydantic
dependency-injector,False,pyyaml
wurlitzer,True,selectors2
py2neo,True,certifi
py2neo,True,cryptography
py2neo,True,docker
py2neo,True,english
py2neo,True,monotonic
py2neo,True,neotime
py2neo,True,packaging
py2neo,True,pansi
py2neo,True,pygments
py2neo,True,pytz
py2neo,True,six
py2neo,True,urllib3
py2neo,True,prompt-toolkit
jsons,True,typish
aiopg,True,psycopg2-binary
aiopg,True,async-timeout
aiopg,False,sqlalchemy[postgresql_psycopg2binary]
ratelimiter,False,pytest
ratelimiter,False,pytest-asyncio
aws-cdk-aws-sns-subscriptions,True,aws-cdk.aws-iam
aws-cdk-aws-sns-subscriptions,True,aws-cdk.aws-lambda
aws-cdk-aws-sns-subscriptions,True,aws-cdk.aws-sns
aws-cdk-aws-sns-subscriptions,True,aws-cdk.aws-sqs
aws-cdk-aws-sns-subscriptions,True,aws-cdk.core
aws-cdk-aws-sns-subscriptions,True,constructs
aws-cdk-aws-sns-subscriptions,True,jsii
aws-cdk-aws-sns-subscriptions,True,publication
pyexasol,True,websocket-client
pyexasol,True,rsa
pyexasol,False,pyopenssl
pyexasol,False,pproxy
pyexasol,False,psutil
pyexasol,False,pandas
pyexasol,False,python-rapidjson
pyexasol,False,ujson
auditwheel,True,pyelftools
pytorch-pretrained-bert,True,torch
pytorch-pretrained-bert,True,numpy
pytorch-pretrained-bert,True,boto3
pytorch-pretrained-bert,True,requests
pytorch-pretrained-bert,True,tqdm
pytorch-pretrained-bert,True,regex
times,True,arrow
oslo-middleware,True,Jinja2
oslo-middleware,True,WebOb
oslo-middleware,True,debtcollector
oslo-middleware,True,oslo.config
oslo-middleware,True,oslo.context
oslo-middleware,True,oslo.i18n
oslo-middleware,True,oslo.utils
oslo-middleware,True,pbr
oslo-middleware,True,statsd
oslo-middleware,True,stevedore
pyct,True,param
pyct,False,setuptools
pyct,False,param
pyct,False,pyyaml
pyct,False,requests
pyct,False,nbsite
pyct,False,sphinx-ioam-theme
pyct,False,flake8
pyct,False,pytest
pastescript,True,Paste
pastescript,True,PasteDeploy
pastescript,True,six
pastescript,True,setuptools
pastescript,False,Cheetah
pastescript,False,PasteDeploy
pastescript,False,Flup
pastescript,False,WSGIserver
yarn-api-client,True,requests
django-bootstrap3,True,Django
django-bootstrap3,True,importlib-metadata
onnxmltools,True,keras2onnx
onnxmltools,True,numpy
onnxmltools,True,onnx
onnxmltools,True,onnxconverter-common
onnxmltools,True,protobuf
onnxmltools,True,skl2onnx
aio-pika,True,aiormq
aio-pika,True,yarl
aio-pika,False,aiomisc
aio-pika,False,async-generator
aio-pika,False,coverage
aio-pika,False,coveralls
aio-pika,False,pylava
aio-pika,False,pytest
aio-pika,False,pytest-cov
aio-pika,False,shortuuid
aio-pika,False,nox
aio-pika,False,sphinx
aio-pika,False,sphinx-autobuild
aio-pika,False,timeout-decorator
aio-pika,False,tox
python-language-server,True,jedi
python-language-server,True,python-jsonrpc-server
python-language-server,True,pluggy
python-language-server,True,ujson
python-language-server,True,future
python-language-server,True,configparser
python-language-server,True,backports.functools-lru-cache
python-language-server,False,autopep8
python-language-server,False,flake8
python-language-server,False,mccabe
python-language-server,False,pycodestyle
python-language-server,False,pydocstyle
python-language-server,False,pyflakes
python-language-server,False,pylint
python-language-server,False,rope
python-language-server,False,yapf
python-language-server,False,versioneer
python-language-server,False,pytest
python-language-server,False,mock
python-language-server,False,pytest-cov
python-language-server,False,coverage
python-language-server,False,numpy
python-language-server,False,pandas
python-language-server,False,matplotlib
python-language-server,False,flaky
python-language-server,False,pyqt5
python-designateclient,True,cliff
python-designateclient,True,debtcollector
python-designateclient,True,jsonschema
python-designateclient,True,keystoneauth1
python-designateclient,True,osc-lib
python-designateclient,True,oslo.serialization
python-designateclient,True,oslo.utils
python-designateclient,True,pbr
python-designateclient,True,requests
python-designateclient,True,six
python-designateclient,True,stevedore
aws-cdk-aws-cloudfront,True,aws-cdk.aws-certificatemanager
aws-cdk-aws-cloudfront,True,aws-cdk.aws-cloudwatch
aws-cdk-aws-cloudfront,True,aws-cdk.aws-ec2
aws-cdk-aws-cloudfront,True,aws-cdk.aws-iam
aws-cdk-aws-cloudfront,True,aws-cdk.aws-kms
aws-cdk-aws-cloudfront,True,aws-cdk.aws-lambda
aws-cdk-aws-cloudfront,True,aws-cdk.aws-s3
aws-cdk-aws-cloudfront,True,aws-cdk.aws-ssm
aws-cdk-aws-cloudfront,True,aws-cdk.core
aws-cdk-aws-cloudfront,True,constructs
aws-cdk-aws-cloudfront,True,jsii
aws-cdk-aws-cloudfront,True,publication
aws-cdk-aws-elasticloadbalancing,True,aws-cdk.aws-ec2
aws-cdk-aws-elasticloadbalancing,True,aws-cdk.core
aws-cdk-aws-elasticloadbalancing,True,constructs
aws-cdk-aws-elasticloadbalancing,True,jsii
aws-cdk-aws-elasticloadbalancing,True,publication
aws-cdk-aws-ecr,True,aws-cdk.aws-events
aws-cdk-aws-ecr,True,aws-cdk.aws-iam
aws-cdk-aws-ecr,True,aws-cdk.core
aws-cdk-aws-ecr,True,constructs
aws-cdk-aws-ecr,True,jsii
aws-cdk-aws-ecr,True,publication
fastdiff,True,wasmer
fastdiff,True,wasmer-compiler-cranelift
mandrill,True,requests
mandrill,True,docopt
aws-cdk-aws-secretsmanager,True,aws-cdk.aws-ec2
aws-cdk-aws-secretsmanager,True,aws-cdk.aws-iam
aws-cdk-aws-secretsmanager,True,aws-cdk.aws-kms
aws-cdk-aws-secretsmanager,True,aws-cdk.aws-lambda
aws-cdk-aws-secretsmanager,True,aws-cdk.aws-sam
aws-cdk-aws-secretsmanager,True,aws-cdk.core
aws-cdk-aws-secretsmanager,True,aws-cdk.cx-api
aws-cdk-aws-secretsmanager,True,constructs
aws-cdk-aws-secretsmanager,True,jsii
aws-cdk-aws-secretsmanager,True,publication
aws-cdk-aws-ecr-assets,True,aws-cdk.assets
aws-cdk-aws-ecr-assets,True,aws-cdk.aws-ecr
aws-cdk-aws-ecr-assets,True,aws-cdk.aws-iam
aws-cdk-aws-ecr-assets,True,aws-cdk.aws-s3
aws-cdk-aws-ecr-assets,True,aws-cdk.core
aws-cdk-aws-ecr-assets,True,aws-cdk.cx-api
aws-cdk-aws-ecr-assets,True,constructs
aws-cdk-aws-ecr-assets,True,jsii
aws-cdk-aws-ecr-assets,True,publication
efficientnet,True,keras-applications
efficientnet,True,scikit-image
efficientnet,False,pytest
osprofiler,True,PrettyTable
osprofiler,True,WebOb
osprofiler,True,netaddr
osprofiler,True,oslo.concurrency
osprofiler,True,oslo.serialization
osprofiler,True,oslo.utils
osprofiler,True,requests
osprofiler,True,six
osprofiler,True,importlib-metadata
osprofiler,False,oslo.config
osprofiler,False,bandit
osprofiler,False,coverage
osprofiler,False,ddt
osprofiler,False,elasticsearch
osprofiler,False,flake8-import-order
osprofiler,False,hacking
osprofiler,False,jaeger-client
osprofiler,False,openstackdocstheme
osprofiler,False,pymongo
osprofiler,False,redis
osprofiler,False,reno
osprofiler,False,sphinx
osprofiler,False,stestr
osprofiler,False,testtools
questionary,True,prompt_toolkit
questionary,False,Sphinx
questionary,False,sphinx-rtd-theme
questionary,False,sphinx-autobuild
questionary,False,sphinx-copybutton
questionary,False,sphinx-autodoc-typehints
js2py,True,tzlocal
js2py,True,six
js2py,True,pyjsparser
daemoniker,False,psutil
memcnn,True,numpy
memcnn,True,SimpleITK
memcnn,True,torch
memcnn,True,torchvision
memcnn,True,tqdm
memcnn,True,pathlib2
oslo-cache,True,dogpile.cache
oslo-cache,True,oslo.config
oslo-cache,True,oslo.i18n
oslo-cache,True,oslo.log
oslo-cache,True,oslo.utils
oslo-cache,False,python-memcached
oslo-cache,False,etcd3gw
oslo-cache,False,pymongo
oslo-cache,False,bandit
oslo-cache,False,hacking
oslo-cache,False,oslotest
oslo-cache,False,pifpaf
oslo-cache,False,pre-commit
oslo-cache,False,pymemcache
oslo-cache,False,python-binary-memcached
oslo-cache,False,stestr
keyboard,True,pyobjc
aws-cdk-custom-resources,True,aws-cdk.aws-cloudformation
aws-cdk-custom-resources,True,aws-cdk.aws-ec2
aws-cdk-custom-resources,True,aws-cdk.aws-iam
aws-cdk-custom-resources,True,aws-cdk.aws-lambda
aws-cdk-custom-resources,True,aws-cdk.aws-logs
aws-cdk-custom-resources,True,aws-cdk.aws-sns
aws-cdk-custom-resources,True,aws-cdk.core
aws-cdk-custom-resources,True,constructs
aws-cdk-custom-resources,True,jsii
aws-cdk-custom-resources,True,publication
aws-cdk-aws-autoscaling,True,aws-cdk.aws-autoscaling-common
aws-cdk-aws-autoscaling,True,aws-cdk.aws-cloudwatch
aws-cdk-aws-autoscaling,True,aws-cdk.aws-ec2
aws-cdk-aws-autoscaling,True,aws-cdk.aws-elasticloadbalancing
aws-cdk-aws-autoscaling,True,aws-cdk.aws-elasticloadbalancingv2
aws-cdk-aws-autoscaling,True,aws-cdk.aws-iam
aws-cdk-aws-autoscaling,True,aws-cdk.aws-sns
aws-cdk-aws-autoscaling,True,aws-cdk.core
aws-cdk-aws-autoscaling,True,constructs
aws-cdk-aws-autoscaling,True,jsii
aws-cdk-aws-autoscaling,True,publication
pyros-genpy,True,pyros-genmsg
aws-cdk-aws-route53-targets,True,aws-cdk.aws-apigateway
aws-cdk-aws-route53-targets,True,aws-cdk.aws-cloudfront
aws-cdk-aws-route53-targets,True,aws-cdk.aws-cognito
aws-cdk-aws-route53-targets,True,aws-cdk.aws-ec2
aws-cdk-aws-route53-targets,True,aws-cdk.aws-elasticloadbalancing
aws-cdk-aws-route53-targets,True,aws-cdk.aws-elasticloadbalancingv2
aws-cdk-aws-route53-targets,True,aws-cdk.aws-globalaccelerator
aws-cdk-aws-route53-targets,True,aws-cdk.aws-iam
aws-cdk-aws-route53-targets,True,aws-cdk.aws-route53
aws-cdk-aws-route53-targets,True,aws-cdk.aws-s3
aws-cdk-aws-route53-targets,True,aws-cdk.core
aws-cdk-aws-route53-targets,True,aws-cdk.region-info
aws-cdk-aws-route53-targets,True,constructs
aws-cdk-aws-route53-targets,True,jsii
aws-cdk-aws-route53-targets,True,publication
pgeocode,True,requests
pgeocode,True,numpy
pgeocode,True,pandas
django-constance,False,django-picklefield
django-constance,False,redis
publicsuffixlist,False,pandoc
publicsuffixlist,False,requests
aws-cdk-aws-sam,True,aws-cdk.core
aws-cdk-aws-sam,True,constructs
aws-cdk-aws-sam,True,jsii
aws-cdk-aws-sam,True,publication
pyviz-comms,True,param
pyviz-comms,False,flake8
pyviz-comms,False,jupyter-packaging
pyviz-comms,False,jupyterlab
pyviz-comms,False,nose
pyviz-comms,False,setuptools
replit,True,typing_extensions
replit,True,flask
replit,True,werkzeug
replit,True,aiohttp
django-log-request-id,True,django
pytest-spark,True,pytest
pytest-spark,True,findspark
zappa,True,argcomplete
zappa,True,boto3
zappa,True,durationpy
zappa,True,hjson
zappa,True,jmespath
zappa,True,kappa
zappa,True,pip
zappa,True,python-dateutil
zappa,True,python-slugify
zappa,True,PyYAML
zappa,True,future
zappa,True,requests
zappa,True,six
zappa,True,toml
zappa,True,tqdm
zappa,True,troposphere
zappa,True,Werkzeug
zappa,True,wheel
zappa,True,wsgi-request-logger
zappa,True,pip-tools
keystonemiddleware,True,WebOb
keystonemiddleware,True,keystoneauth1
keystonemiddleware,True,oslo.cache
keystonemiddleware,True,oslo.config
keystonemiddleware,True,oslo.context
keystonemiddleware,True,oslo.i18n
keystonemiddleware,True,oslo.log
keystonemiddleware,True,oslo.serialization
keystonemiddleware,True,oslo.utils
keystonemiddleware,True,pbr
keystonemiddleware,True,pycadf
keystonemiddleware,True,python-keystoneclient
keystonemiddleware,True,requests
keystonemiddleware,True,six
keystonemiddleware,False,oslo.messaging
keystonemiddleware,False,WebTest
keystonemiddleware,False,bandit
keystonemiddleware,False,coverage
keystonemiddleware,False,cryptography
keystonemiddleware,False,fixtures
keystonemiddleware,False,flake8-docstrings
keystonemiddleware,False,hacking
keystonemiddleware,False,oslotest
keystonemiddleware,False,python-memcached
keystonemiddleware,False,requests-mock
keystonemiddleware,False,stestr
keystonemiddleware,False,stevedore
keystonemiddleware,False,testresources
keystonemiddleware,False,testtools
azure-appconfiguration,True,msrest
azure-appconfiguration,True,azure-core
azure-appconfiguration,True,azure-nspkg
azure-appconfiguration,True,enum34
azure-appconfiguration,True,typing
azure-appconfiguration,False,aiohttp
azure-appconfiguration,False,aiodns
splinter,True,selenium
splinter,True,six
splinter,False,lxml
splinter,False,cssselect
splinter,False,six
splinter,False,Django
splinter,False,Flask
splinter,False,zope.testbrowser
logilab-common,True,setuptools
logilab-common,True,mypy-extensions
logilab-common,True,typing-extensions
uncertainties,True,future
uncertainties,False,numpy
uncertainties,False,sphinx
uncertainties,False,nose
flake8-tidy-imports,True,flake8
flake8-tidy-imports,True,importlib-metadata
homeassistant,True,aiohttp
homeassistant,True,astral
homeassistant,True,async-timeout
homeassistant,True,attrs
homeassistant,True,awesomeversion
homeassistant,True,bcrypt
homeassistant,True,certifi
homeassistant,True,ciso8601
homeassistant,True,httpx
homeassistant,True,jinja2
homeassistant,True,PyJWT
homeassistant,True,cryptography
homeassistant,True,pip
homeassistant,True,python-slugify
homeassistant,True,pytz
homeassistant,True,pyyaml
homeassistant,True,requests
homeassistant,True,ruamel.yaml
homeassistant,True,voluptuous
homeassistant,True,voluptuous-serialize
homeassistant,True,yarl
interpret-community,True,numpy
interpret-community,True,pandas
